WJetAlpgen
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -            208.30              3.71         1.0e+00         2.5e-02         5.0e-03         8.8e-05
Pt2ndEle_IDISO_NoOvrlp         25.0000            +inf               -               -            208.30              3.71         1.0e+00         2.5e-02         5.0e-03         8.8e-05
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -            208.30              3.71         1.0e+00         2.5e-02         5.0e-03         8.8e-05
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -            208.10              3.70         1.0e+00         2.5e-02         5.0e-03         8.8e-05
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -            208.10              3.70         1.0e+00         2.5e-02         5.0e-03         8.8e-05
        Mee_PAS            -inf            +inf               -               -            208.10              3.70         1.0e+00         2.5e-02         5.0e-03         8.8e-05
      sTele_PAS            -inf            +inf               -               -            208.10              3.70         1.0e+00         2.5e-02         5.0e-03         8.8e-05
       nJet_PAS            -inf            +inf               -               -            208.10              3.70         1.0e+00         2.5e-02         5.0e-03         8.8e-05
   Pt1stJet_PAS            -inf            +inf               -               -            207.90              3.70         1.0e+00         2.5e-02         5.0e-03         8.8e-05
  Eta1stJet_PAS            -inf            +inf               -               -            207.90              3.70         1.0e+00         2.5e-02         5.0e-03         8.8e-05
   Pt2ndJet_PAS            -inf            +inf               -               -            203.66              3.67         9.8e-01         2.5e-02         4.9e-03         8.8e-05
  Eta2ndJet_PAS            -inf            +inf               -               -            203.66              3.67         1.0e+00         2.5e-02         4.9e-03         8.8e-05
       nJet_all            -inf            +inf               -               -            203.66              3.67         1.0e+00         2.5e-02         4.9e-03         8.8e-05
     nJet_PtCut            -inf            +inf               -               -            203.66              3.67         1.0e+00         2.5e-02         4.9e-03         8.8e-05
nJet_PtCut_noOvrlp            -inf            +inf               -               -            203.66              3.67         1.0e+00         2.5e-02         4.9e-03         8.8e-05
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -            203.66              3.67         1.0e+00         2.5e-02         4.9e-03         8.8e-05
Pt1stJet_noOvrlp_ID         10.0000            +inf               -               -            203.66              3.67         1.0e+00         2.5e-02         4.9e-03         8.8e-05
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -            203.66              3.67         1.0e+00         2.5e-02         4.9e-03         8.8e-05
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -            201.40              3.64         9.9e-01         2.5e-02         4.8e-03         8.7e-05
Pt2ndJet_noOvrlp_ID         10.0000            +inf               -               -            201.40              3.64         1.0e+00         2.6e-02         4.8e-03         8.7e-05
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -            201.40              3.64         1.0e+00         2.6e-02         4.8e-03         8.7e-05
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -            192.66              3.56         9.6e-01         2.5e-02         4.6e-03         8.5e-05
