WJetAlpgen
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
         sT_PAS            -inf            +inf               -               -            189.23              0.65         1.0e+00         4.8e-03         6.2e-01         2.1e-03
            Mee        100.0000            +inf               -               -            173.13              0.66         9.1e-01         4.7e-03         5.6e-01         2.1e-03
             sT        300.0000            +inf               -               -            172.40              0.66         1.0e+00         5.4e-03         5.6e-01         2.1e-03
    Mej_1stPair            -inf            +inf               -               -            172.40              0.66         1.0e+00         5.4e-03         5.6e-01         2.1e-03
    Mej_2ndPair            -inf            +inf               -               -            172.40              0.66         1.0e+00         5.4e-03         5.6e-01         2.1e-03


LQenujj_M500
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -              5.88              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -              5.74              0.00         9.8e-01         5.1e-04         9.8e-01         5.1e-04
      PassBPTX0          0.0000          1.0000               -               -              5.74              0.00         1.0e+00         7.4e-04         9.8e-01         5.1e-04
   PassPhysDecl            -inf            +inf               -               -              5.74              0.00         1.0e+00         7.4e-04         9.8e-01         5.1e-04
PassBeamScraping          0.0000          1.0000               -               -              5.74              0.00         1.0e+00         7.4e-04         9.8e-01         5.1e-04
PassPrimaryVertex          0.0000          1.0000               -               -              5.74              0.00         1.0e+00         7.4e-04         9.8e-01         5.1e-04
PassHBHENoiseFilter            -inf            +inf               -               -              5.74              0.00         1.0e+00         7.4e-04         9.8e-01         5.1e-04
        PassHLT          0.0000          1.0000               -               -              5.71              0.00         9.9e-01         7.4e-04         9.7e-01         5.1e-04
       nEle_all            -inf            +inf               -               -              5.71              0.00         1.0e+00         7.4e-04         9.7e-01         5.1e-04
     nEle_PtCut            -inf            +inf               -               -              5.71              0.00         1.0e+00         7.4e-04         9.7e-01         5.1e-04
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -              0.01              0.00         8.8e-04         1.8e-04         8.5e-04         1.7e-04
Pt1stEle_IDISO_NoOvrlp         30.0000            +inf               -               -              0.01              0.00         1.0e+00         2.8e-01         8.5e-04         1.7e-04
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -              0.01              0.00         1.0e+00         2.8e-01         8.5e-04         1.7e-04
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -              0.01              0.00         1.0e+00         2.8e-01         8.5e-04         1.7e-04
Pt2ndEle_IDISO_NoOvrlp         30.0000            +inf               -               -              0.01              0.00         1.0e+00         2.8e-01         8.5e-04         1.7e-04
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -              0.01              0.00         1.0e+00         2.8e-01         8.5e-04         1.7e-04
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -              0.01              0.00         1.0e+00         2.8e-01         8.5e-04         1.7e-04
