WJetAlpgen
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
   minDeltaR_ej            -inf            +inf               -               -              0.01              0.00         1.0e+00         0.0e+00         9.3e-05         0.0e+00
   maxDeltaR_ej            -inf            +inf               -               -              0.01              0.00         1.0e+00         0.0e+00         9.3e-05         0.0e+00
    Mej_1stPair            -inf            +inf               -               -              0.01              0.00         1.0e+00         0.0e+00         9.3e-05         0.0e+00
    Mej_2ndPair            -inf            +inf               -               -              0.01              0.00         1.0e+00         0.0e+00         9.3e-05         0.0e+00


LQeejj_M100
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -            319.18              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -            313.31              0.19         9.8e-01         6.0e-04         9.8e-01         6.0e-04
      PassBPTX0          0.0000          1.0000               -               -            313.31              0.19         1.0e+00         8.7e-04         9.8e-01         6.0e-04
   PassPhysDecl            -inf            +inf               -               -            313.31              0.19         1.0e+00         8.7e-04         9.8e-01         6.0e-04
PassBeamScraping          0.0000          1.0000               -               -            313.31              0.19         1.0e+00         8.7e-04         9.8e-01         6.0e-04
PassPrimaryVertex          0.0000          1.0000               -               -            313.23              0.19         1.0e+00         8.7e-04         9.8e-01         6.0e-04
PassHBHENoiseFilter            -inf            +inf               -               -            313.23              0.19         1.0e+00         8.7e-04         9.8e-01         6.0e-04
        PassHLT            -inf            +inf               -               -            313.23              0.19         1.0e+00         8.7e-04         9.8e-01         6.0e-04
       nEle_all            -inf            +inf               -               -            313.23              0.19         1.0e+00         8.7e-04         9.8e-01         6.0e-04
     nEle_PtCut            -inf            +inf               -               -            313.23              0.19         1.0e+00         8.7e-04         9.8e-01         6.0e-04
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -            138.36              0.71         4.4e-01         2.3e-03         4.3e-01         2.2e-03
Pt1stEle_IDISO_NoOvrlp         25.0000            +inf               -               -            138.36              0.71         1.0e+00         7.2e-03         4.3e-01         2.2e-03
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -            138.36              0.71         1.0e+00         7.2e-03         4.3e-01         2.2e-03
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -            138.30              0.71         1.0e+00         7.2e-03         4.3e-01         2.2e-03
Pt2ndEle_IDISO_NoOvrlp         25.0000            +inf               -               -            138.30              0.71         1.0e+00         7.2e-03         4.3e-01         2.2e-03
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -            138.30              0.71         1.0e+00         7.2e-03         4.3e-01         2.2e-03
